Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
7190	-11626.35	-11678.7	52.35025	0.6236173	0.005733138	0.02001863	0.04085549	0.01435068	0.05387498	0.002441361	0.03686381	0.009518163	0.01358056	0.01172774	0.0101544	0.06100069	0.02801073	0.04034719	0.03326649	0.1000272	0.01346404	0.0006476944	0.09933596	0.06385483	0.02106203	0.002624408	0.01041476	0.0475453	0.02513206	0.0003873939	0.05147301	0.01407481	0.08581386	0.02673826	0.1246228	0.008507237	0.07199477	0.08478208	0.03861737	0.04091118	0.1504059	0.01164909	0.06741406	0.00627591	0.006345273	0.001153717	0.03652146	0.008445808	0.002684447	0.04433753	0.08065493	0.0002738236	0.006690346	0.01927253	0.06410967	0.0344473	0.04112126	0.02351222	0.02291504	0.004843307	0.0008227223	0.006381698	0.01664501	0.02733402	0.02158377	0.04013246	0.02864083	0.00582987	0.02037104	0.1448167	0.02795966	0.007209876	0.04372493	0.09068264	0.0204138	0.006685729	0.01335569	0.008777613	0.01798072	0.04906772	0.003099232	0.01886331	0.02210544	0.001493718	0.05239835	0.01187318	0.02056497	0.01200114	0.01344599	0.01284172	0.07710251	0.01560731	0.06046493	0.01406809	0.006834217	0.02952419	0.1040176	0.03136904	0.005458482	0.01193939	0.01923136	0.160901	0.189414	0.15499	0.166556	0.152455	0.175684	0.004469844	0.266443	0.245811	0.244993	0.242753	0.0580128	0.325148	0.892905	2.72393	3.089569
7200	-11638.08	-11690.24	52.16518	0.6023497	0.007070023	0.03680245	0.05556619	0.01013412	0.03423867	0.006860797	0.03148361	0.006197235	0.01303917	0.009858776	0.01197394	0.05420282	0.02402427	0.04520222	0.04975892	0.08030386	0.01444545	0.001370052	0.1261996	0.0722518	0.01375772	0.004532699	0.01819676	0.03949868	0.01915481	0.0008710124	0.07685334	0.01274612	0.09002803	0.03080865	0.1288021	0.01345834	0.05394167	0.0660289	0.05493956	0.03063282	0.1690901	0.009023686	0.09503853	0.01391996	0.01156281	0.003501556	0.03650321	0.005816261	0.003711311	0.03265845	0.06557991	0.0001598269	0.005776369	0.01559594	0.07733862	0.02654008	0.03868195	0.02203148	0.01466638	0.00695314	0.0009784143	0.002519325	0.01364052	0.01756704	0.01792584	0.02876067	0.03302078	0.00859667	0.01306871	0.1453056	0.02091593	0.005821337	0.04385726	0.09265512	0.01847399	0.01129656	0.01539692	0.006072147	0.01230277	0.04534905	0.006259403	0.03123479	0.0285766	0.004946257	0.03846933	0.01294845	0.01642133	0.02452406	0.01616947	0.01956403	0.07062306	0.01033627	0.04458264	0.01398532	0.02547872	0.0237407	0.1022143	0.01969662	0.007689801	0.01085182	0.0199136	0.161876	0.190562	0.155929	0.161506	0.153379	0.176749	0.004469844	0.247002	0.252326	0.251486	0.249186	0.053593	0.313576	0.882513	2.75032	3.101136
7210	-11636.44	-11683.61	47.17522	0.6031129	0.01410867	0.0260737	0.05131487	0.01186098	0.07357423	0.002568006	0.04686277	0.00253229	0.01708404	0.0101736	0.009368623	0.07447019	0.033889	0.04640027	0.05280779	0.08267889	0.03209661	0.00159649	0.1014243	0.07808512	0.01258412	0.002040659	0.02310918	0.04720035	0.01220735	0.000657408	0.08140958	0.01811471	0.1270604	0.02385309	0.1180346	0.01685968	0.08647989	0.07819878	0.05956579	0.04971288	0.1699794	0.004736302	0.06141878	0.006752275	0.01280348	0.006376718	0.06140574	0.00509432	0.005658221	0.03615446	0.07713094	7.558432e-05	0.01166072	0.01757186	0.07994234	0.03799391	0.05114419	0.01845789	0.02738887	0.004918476	0.00116052	0.001767257	0.006510128	0.02137403	0.02039788	0.01818497	0.02418133	0.009305006	0.01315744	0.1661747	0.03269666	0.003487952	0.04291802	0.09296258	0.0218243	0.005631879	0.01058258	0.006321126	0.01509579	0.07922719	0.006597057	0.02243395	0.03350506	0.006267634	0.05889216	0.01195685	0.02887967	0.01517753	0.006115319	0.01849703	0.06338508	0.02642596	0.05966365	0.02010913	0.01600256	0.03745077	0.1133078	0.02416823	0.008035692	0.007328152	0.01312437	0.163167	0.167432	0.157173	0.154394	0.177866	0.179968	0.004469844	0.25831	0.23824	0.253931	0.249519	0.0537507	0.313998	0.882899	2.74935	3.413008
7220	-11656.56	-11708.06	51.50214	0.6184331	0.008286204	0.02006117	0.05012091	0.004667339	0.06306372	0.001119677	0.02680544	0.009865889	0.01565823	0.0124712	0.01327328	0.06180524	0.0423166	0.03796145	0.04123469	0.1006894	0.02227372	0.005439085	0.0693167	0.04943565	0.01659305	0.0006876622	0.01388845	0.03507754	0.02042696	0.0005989396	0.05776117	0.02636095	0.1080638	0.02601053	0.1067206	0.01754469	0.05961266	0.07819878	0.0405781	0.03053197	0.1641316	0.009837627	0.06847128	0.02066096	0.01035122	0.004079248	0.04546709	0.00495684	0.005883068	0.04128971	0.07493409	6.564871e-05	0.01372243	0.004344472	0.05860301	0.02359495	0.06604794	0.02185202	0.02522336	0.01164975	0.0008434869	0.003765234	0.008070024	0.01528056	0.02270743	0.018151	0.01996154	0.005362549	0.0116946	0.1788707	0.03869234	0.008595976	0.04954153	0.1019323	0.01802021	0.009292335	0.01498403	0.01580518	0.01544591	0.04848916	0.005628667	0.01659748	0.02737943	0.01022737	0.05242329	0.01890006	0.01895567	0.01065379	0.009547999	0.02791588	0.07275103	0.01454431	0.05315011	0.03727615	0.01288931	0.02829256	0.0768015	0.03074235	0.007876679	0.005569992	0.02925849	0.166368	0.171376	0.160875	0.158031	0.164151	0.179198	0.004469844	0.250185	0.246822	0.267511	0.235482	0.0569308	0.322364	0.890439	2.73027	3.142576
7230	-11630	-11682.86	52.86235	0.6089909	0.006541548	0.03195798	0.04017824	0.0175282	0.05650445	0.0005300128	0.03617321	0.007521415	0.01653329	0.009393025	0.01017033	0.06693857	0.03546924	0.03548256	0.0321754	0.09955275	0.01938833	0.002284013	0.1014777	0.06467575	0.02996002	0.001532328	0.01988554	0.03138846	0.01303493	0.001130271	0.07008249	0.02657208	0.07285381	0.02874422	0.1007347	0.01412399	0.07488907	0.06257446	0.0500484	0.02714185	0.1412596	0.002076846	0.0588528	0.008271063	0.01005005	0.004062053	0.05149564	0.004693508	0.001953064	0.02576046	0.09754668	0.0001171909	0.01348503	0.0128826	0.07486263	0.03212951	0.03031079	0.01357725	0.01823504	0.003069716	0.0003206784	0.01023696	0.01203959	0.02122432	0.01482955	0.02545679	0.02138273	0.007421101	0.02942303	0.1560088	0.0177303	0.009879693	0.03579805	0.1100209	0.01392597	0.004386733	0.01823767	0.01831873	0.008264152	0.07407302	0.003819831	0.02563889	0.02606646	0.003737151	0.06497635	0.01430609	0.01550916	0.01307846	0.01425615	0.0112349	0.04479597	0.01341815	0.07152615	0.03285413	0.01136849	0.03240425	0.08373935	0.01914332	0.005414996	0.004791751	0.01663986	0.164472	0.169423	0.159042	0.160923	0.174715	0.171425	0.006043086	0.250185	0.246822	0.267511	0.235482	0.0549676	0.317233	0.885837	2.74196	3.057563
7240	-11636.99	-11687.28	50.29457	0.6998624	0.01130089	0.0522066	0.04864124	0.01885337	0.0529665	0.0008361549	0.0547053	0.01115093	0.008232442	0.01075575	0.008320144	0.05721311	0.02762444	0.02767908	0.03355499	0.09997992	0.01469334	0.004883408	0.09654216	0.06698566	0.02062436	0.001639315	0.01266938	0.02454627	0.02638256	0.0006230488	0.06415181	0.01618189	0.09382201	0.04221396	0.1026875	0.01063174	0.09706989	0.06831255	0.04604613	0.0559573	0.1988872	0.003385095	0.05665369	0.0110605	0.00566948	0.003749086	0.04527737	0.003607359	0.004211281	0.02718236	0.07844426	0.0001031034	0.01817794	0.01042817	0.08599005	0.0223568	0.04757693	0.01896025	0.01746288	0.003470986	0.002281062	0.003535389	0.01813099	0.01073547	0.0153221	0.03111465	0.03809286	0.01195456	0.01601421	0.1737375	0.02578839	0.007865973	0.04370156	0.110245	0.02241716	0.001758439	0.01581126	0.006165362	0.007586843	0.06002457	0.004422427	0.02851871	0.0147632	0.0009420662	0.07598405	0.02256317	0.02345889	0.01523822	0.01009661	0.02144552	0.07178884	0.01618563	0.05253335	0.00821472	0.008451009	0.03313215	0.08888636	0.02190943	0.008835673	0.005683317	0.009372086	0.159429	0.168978	0.160352	0.162249	0.176154	0.172837	0.006043086	0.251661	0.248277	0.263192	0.236871	0.0741589	0.363465	0.924817	2.63756	3.218049
7250	-11634.85	-11681.43	46.57907	0.6012628	0.009742309	0.03526968	0.0482542	0.01350951	0.05389596	0.0004684227	0.02008647	0.005450927	0.01120707	0.01108731	0.01558211	0.06323246	0.02998038	0.02797741	0.03738954	0.09232858	0.01526161	0.001328539	0.1517175	0.07196021	0.01921374	0.002624904	0.02021474	0.04394704	0.02561948	0.000335865	0.07130431	0.02333612	0.08206989	0.04465146	0.09912259	0.01484412	0.07819972	0.08163727	0.07635766	0.0527406	0.2164518	0.004266742	0.08471639	0.005337698	0.006490369	0.005475728	0.04900232	0.004049566	0.004329321	0.0322301	0.07127578	1.702373e-05	0.01783179	0.01143133	0.07225371	0.02662601	0.05043865	0.0330431	0.01956027	0.004190265	0.002237787	0.00350979	0.0192848	0.02665206	0.02404958	0.02714104	0.03792644	0.006896319	0.008620916	0.2082325	0.02230996	0.00666408	0.049348	0.1270393	0.01966887	0.003652009	0.01086561	0.01718703	0.01112031	0.06934809	0.003909651	0.03012235	0.02575608	0.001398916	0.07509637	0.01101553	0.02104929	0.01967266	0.01742061	0.01086515	0.06786773	0.01260298	0.05966282	0.01941999	0.02230144	0.02850895	0.08979192	0.02983362	0.00511329	0.009154083	0.01698183	0.155835	0.192944	0.156737	0.153359	0.172183	0.168941	0.004323926	0.254775	0.25135	0.254072	0.239802	0.0533686	0.312973	0.881962	2.7517	3.450267
7260	-11630.6	-11678.88	48.27582	0.6231371	0.006464896	0.04831595	0.05501781	0.007141641	0.0709219	0.0004612351	0.03125042	0.008305596	0.006229326	0.01474842	0.01250622	0.05783219	0.02728131	0.03600932	0.03874374	0.08535973	0.01702937	0.0004219046	0.1029063	0.0666553	0.02285775	0.002758009	0.0312791	0.02855542	0.01095052	0.0005464891	0.05116426	0.02072329	0.1095356	0.04293238	0.1073898	0.01339301	0.07356908	0.09194561	0.04752436	0.04576868	0.1793056	0.01088153	0.06065069	0.01009357	0.008499325	0.01043615	0.05185484	0.001712667	0.0040322	0.03320869	0.08387603	3.346492e-05	0.0184762	0.008405735	0.0641965	0.02379348	0.04046761	0.01939258	0.01596909	0.007023985	0.003110209	0.00413381	0.0151134	0.02810172	0.02646425	0.02359295	0.03731713	0.003123624	0.01430721	0.1552921	0.02483303	0.01573805	0.0543603	0.1110802	0.02380885	0.003816689	0.0223864	0.006493919	0.005642303	0.07509112	0.001561491	0.01924266	0.037957	0.001334625	0.07416908	0.01543838	0.02097128	0.01862959	0.02654439	0.01180403	0.05724516	0.02423598	0.07544427	0.02128177	0.0219887	0.03061765	0.1285129	0.03129856	0.008744485	0.004983569	0.01160192	0.162981	0.186032	0.155884	0.147864	0.166014	0.181224	0.004323926	0.257063	0.253607	0.256354	0.232976	0.0579124	0.324891	0.892679	2.72452	3.344221
7270	-11629.09	-11678.9	49.80646	0.6272979	0.003232609	0.02306101	0.05449651	0.01191896	0.05555641	0.000331407	0.04154566	0.004796605	0.02164191	0.01293083	0.007842142	0.06187952	0.02658369	0.02985658	0.0355633	0.09388162	0.01679946	0.0007597312	0.09727716	0.08239888	0.02344036	0.003668535	0.02231207	0.02466371	0.02287091	0.0005524309	0.07167629	0.01276416	0.1126121	0.03102807	0.1086533	0.004675884	0.07658532	0.06276096	0.06273395	0.0453535	0.1793056	0.007464773	0.06117919	0.007763081	0.005031919	0.005956546	0.03487693	0.008579664	0.007182893	0.03498537	0.07346622	7.991263e-05	0.02938095	0.01438897	0.06983468	0.04266966	0.04970159	0.01797619	0.01567472	0.007558369	0.0008128063	0.009200515	0.02252941	0.01469936	0.0245365	0.03015068	0.01382282	0.009861476	0.01705311	0.1926352	0.02849991	0.01666663	0.03203206	0.1128216	0.01286757	0.00406731	0.02181792	0.01202805	0.004071024	0.05124005	0.002002194	0.02105686	0.02761155	0.002283761	0.07748017	0.007517096	0.0200188	0.01556673	0.02039761	0.01280705	0.06092127	0.01927638	0.06039861	0.01464032	0.02831565	0.01959308	0.08486824	0.02979626	0.01042487	0.01495451	0.02544801	0.155614	0.177622	0.176206	0.160164	0.158509	0.171885	0.004323926	0.25536	0.251927	0.254655	0.238058	0.0587826	0.32711	0.894631	2.71948	3.248556
7280	-11643.44	-11692.55	49.1094	0.6755537	0.01854272	0.02710377	0.0457362	0.01458259	0.04993212	0.001405663	0.03735883	0.004621563	0.01818769	0.01153364	0.009150281	0.0808533	0.03098891	0.05567238	0.05110504	0.0705191	0.01502324	0.001708879	0.1157964	0.06302663	0.02482861	0.0006111362	0.01321903	0.04529567	0.01550979	0.002142628	0.06646668	0.0125446	0.09254137	0.03012038	0.1283728	0.002834225	0.07601819	0.0747971	0.05295977	0.06060752	0.1842152	0.01310293	0.07751531	0.01002572	0.005056449	0.002484388	0.06677997	0.004817264	0.006653642	0.047713	0.05715321	8.080421e-05	0.01931466	0.01906071	0.04924896	0.02977859	0.06025856	0.01713237	0.02233684	0.005772489	0.0007855327	0.015449	0.01560646	0.01530667	0.02201772	0.02309858	0.02674062	0.007001547	0.01973269	0.1772138	0.01392028	0.02399573	0.04121836	0.1136527	0.01101726	0.005158574	0.01184478	0.01204073	0.004071024	0.0429282	0.002935102	0.03102331	0.03150183	0.001981172	0.06623139	0.02225877	0.02771434	0.01752614	0.008716568	0.01222513	0.06257105	0.0159917	0.0607582	0.008041364	0.01633381	0.01329803	0.1095389	0.02312796	0.01023287	0.002579352	0.02451508	0.158277	0.194206	0.169619	0.15603	0.154419	0.167449	0.004323926	0.26287	0.259336	0.232736	0.245059	0.0689761	0.351764	0.915461	2.6638	3.292122
7290	-11645.45	-11695.32	49.87025	0.6727899	0.006960882	0.02947697	0.04403738	0.01174839	0.07775707	0.002367554	0.0333756	0.006872651	0.01634817	0.02213744	0.0110308	0.04572222	0.02355196	0.02337489	0.02500843	0.0972581	0.02867113	0.001050427	0.1038043	0.0759567	0.01971794	0.0004158983	0.01359019	0.02168898	0.01230334	0.002804403	0.07052935	0.02884406	0.09023953	0.03374425	0.1199536	0.004862334	0.08507804	0.06079832	0.04100526	0.0679217	0.1796176	0.01064561	0.05459861	0.00495969	0.008077643	0.002948701	0.0607945	0.01467074	0.003448685	0.05071511	0.05647137	1.37076e-05	0.01102813	0.0244136	0.07458299	0.03524397	0.06541131	0.009971798	0.02158002	0.007287481	0.0003179934	0.009807912	0.0129098	0.01624421	0.02144256	0.0254699	0.0266737	0.009052226	0.009313992	0.1947761	0.02154934	0.01092763	0.04133069	0.1052592	0.01547696	0.007503871	0.01716084	0.006508449	0.005111945	0.05760999	0.001860307	0.03620552	0.02656591	0.003721389	0.05772875	0.01785833	0.03330321	0.0299361	0.01180295	0.008380584	0.07165458	0.02189511	0.06239917	0.01555389	0.01782916	0.01977705	0.08621239	0.0233109	0.01487074	0.004299232	0.008466643	0.158277	0.194206	0.169619	0.15603	0.154419	0.167449	0.02635788	0.240439	0.267227	0.239818	0.252516	0.0683883	0.350404	0.914352	2.66686	3.244569
7300	-11644.72	-11695.16	50.43944	0.6378405	0.01334881	0.02980081	0.04915599	0.007693792	0.05167792	0.002762224	0.02642866	0.003324728	0.01355168	0.01268532	0.01595212	0.06006946	0.04549635	0.04321738	0.0337178	0.0972581	0.01435415	0.0007139168	0.1092802	0.05781476	0.04485708	0.0009313788	0.009074685	0.0323122	0.01066121	0.002476687	0.06238382	0.02298867	0.08916444	0.03486036	0.1172891	0.004006121	0.08082335	0.07490228	0.03145454	0.06202747	0.1818845	0.007813608	0.06470641	0.002281418	0.01956184	0.004992816	0.04044515	0.004838608	0.00473377	0.02415342	0.06114963	0.0001031196	0.01330774	0.00860651	0.07510247	0.03912029	0.06097946	0.01631659	0.01392696	0.008098428	0.001106112	0.0152746	0.01473006	0.02129848	0.0264496	0.03448643	0.02599534	0.003572403	0.01187719	0.1719597	0.03336228	0.01937279	0.04850788	0.0898995	0.01394457	0.004168045	0.01653236	0.004805851	0.005959573	0.05422681	0.002181496	0.02544858	0.0225807	0.009406595	0.05912764	0.019835	0.01683101	0.02395072	0.01453408	0.02038322	0.06311552	0.009904509	0.08581906	0.009768214	0.01486479	0.03097275	0.09823555	0.02094097	0.01057503	0.006637367	0.005711777	0.16106	0.190679	0.175957	0.153197	0.154698	0.164408	0.02635788	0.235472	0.261747	0.255481	0.247299	0.0609947	0.332664	0.899461	2.70688	3.208994
7310	-11642.69	-11692.57	49.88216	0.6702032	0.01104017	0.03942193	0.0572934	0.01147483	0.07699642	0.001444233	0.04075077	0.002203222	0.01023725	0.02096878	0.01629923	0.06156276	0.04951932	0.03209816	0.04292956	0.1012755	0.02856081	0.0005034262	0.1337321	0.06053946	0.03921501	0.001476839	0.009866054	0.02724824	0.009516354	0.003651113	0.06291949	0.008272898	0.07878071	0.02739484	0.1077989	0.009255051	0.09336713	0.07464817	0.03980587	0.03723251	0.1825948	0.009759582	0.05228439	0.01025503	0.009317382	0.008825417	0.06894554	0.006275165	0.004195427	0.02135063	0.06588704	6.843017e-05	0.02269986	0.01049883	0.06915111	0.03223797	0.04875385	0.01352785	0.01360961	0.005527568	0.002211055	0.006504823	0.01184809	0.02979249	0.01869269	0.01942428	0.02016719	0.00585087	0.0116766	0.1545424	0.02300752	0.01567546	0.05102174	0.1145808	0.01107919	0.003066427	0.008105229	0.006084129	0.005299859	0.0585646	0.006671438	0.02142372	0.02606236	0.001092646	0.07443235	0.02828496	0.01556265	0.02777977	0.009924434	0.01756053	0.05686247	0.01651688	0.06581371	0.02174665	0.02616644	0.02428986	0.1034596	0.01955019	0.004421684	0.003190607	0.01075	0.1542	0.189815	0.173554	0.156374	0.153997	0.172059	0.0326064	0.241551	0.24269	0.262076	0.253683	0.0678385	0.349125	0.913306	2.66973	3.243825
7320	-11647.61	-11697.27	49.66367	0.678995	0.008857266	0.03956009	0.04392663	0.009229913	0.06591042	0.002072497	0.02474678	0.002759249	0.01753645	0.007465046	0.01001929	0.05931236	0.03569902	0.04638334	0.02055554	0.09789857	0.01871912	0.001871411	0.08403991	0.0787304	0.02497826	0.002921186	0.01730741	0.02691011	0.02052336	0.002566433	0.05745697	0.01721224	0.08113622	0.01598919	0.1358691	0.01369999	0.0875636	0.05934081	0.05867077	0.04386139	0.1798492	0.01462017	0.05512933	0.01456823	0.007054341	0.006846643	0.05982147	0.006037867	0.008643678	0.05645573	0.06359551	5.421907e-05	0.01753251	0.02265504	0.05754078	0.04908907	0.06247859	0.01524559	0.02391315	0.005752945	0.001225942	0.006648356	0.01413995	0.02746924	0.01725526	0.03062617	0.0125943	0.01110627	0.01089325	0.1766419	0.01471125	0.01328989	0.04097988	0.1049178	0.01308337	0.004662244	0.01357014	0.01872099	0.007503116	0.07843863	0.008318033	0.02725661	0.0423726	0.0007962177	0.04972742	0.03008231	0.02353247	0.01679463	0.0163927	0.01021206	0.06726406	0.01752264	0.06549608	0.01610011	0.01834589	0.0225122	0.1099075	0.009728167	0.005797757	0.004295204	0.008363355	0.174471	0.179515	0.164136	0.147889	0.171268	0.162722	0.0009858878	0.244858	0.246013	0.251974	0.257156	0.0697084	0.353449	0.916829	2.66001	3.25748
7330	-11640.29	-11694.11	53.81739	0.6902734	0.004643828	0.03074116	0.06056086	0.01797091	0.04939554	0.002742807	0.0369429	0.003265052	0.02060951	0.009488141	0.01757049	0.04513882	0.03029188	0.03604669	0.02535851	0.09272284	0.0182872	0.001945994	0.1211828	0.06031474	0.02267706	0.002896052	0.0120173	0.02070399	0.01017117	0.00360867	0.06141779	0.005621322	0.1043891	0.02256042	0.1072033	0.01090741	0.0898883	0.07662138	0.04617947	0.04430931	0.1537045	0.00614949	0.04436643	0.01035505	0.01257153	0.007957238	0.04356668	0.006700933	0.00546299	0.03365196	0.07242254	9.11279e-05	0.02177939	0.01047205	0.05866853	0.02327578	0.05498377	0.01811537	0.009958863	0.01642584	0.0007300538	0.007314311	0.008894467	0.01212787	0.01898067	0.01792605	0.02375905	0.00981496	0.0057044	0.1766419	0.01963029	0.02017008	0.04504532	0.1039881	0.01207246	0.01036103	0.007245571	0.01347537	0.004813885	0.03594828	0.007098992	0.02323062	0.02411885	0.001980742	0.05009893	0.01236296	0.01232023	0.01302476	0.01453128	0.01387862	0.0458948	0.02261984	0.05792096	0.01048624	0.009616074	0.0424322	0.1136852	0.008901144	0.004602387	0.00662857	0.01072222	0.17358	0.171718	0.163481	0.147298	0.170584	0.173338	0.002196289	0.256305	0.257514	0.244615	0.241567	0.072112	0.358905	0.92121	2.64777	2.997873
7340	-11647.77	-11699.62	51.85094	0.6580016	0.005090474	0.03546965	0.0547943	0.007185544	0.04797398	0.000539171	0.02482165	0.002894703	0.03121378	0.01072219	0.01100249	0.04763079	0.02553687	0.04667075	0.04030164	0.07810357	0.01608624	0.002899966	0.1220303	0.07428092	0.02784865	0.005834121	0.02468748	0.03484321	0.01709742	0.002450401	0.07584523	0.009365509	0.09387477	0.03175491	0.09955036	0.01623096	0.09717195	0.05127766	0.04290327	0.04312429	0.1536626	0.003678495	0.063286	0.02119039	0.007999806	0.01167763	0.04463548	0.005497757	0.003504519	0.02896375	0.07156634	3.472646e-05	0.01586638	0.01460478	0.04589113	0.02940106	0.05111933	0.02250971	0.00715612	0.01800042	0.0005493477	0.004729558	0.01591311	0.02657924	0.02255952	0.01863894	0.02607425	0.007623207	0.001547411	0.1441458	0.027826	0.02089696	0.04637842	0.1297666	0.02194134	0.0120836	0.0221839	0.01594409	0.003462257	0.03600593	0.005869656	0.02360457	0.02347201	0.003898051	0.0652318	0.02894301	0.008822011	0.02118728	0.01672157	0.0124216	0.07732757	0.02304701	0.05267989	0.01482249	0.01136957	0.01998851	0.07964302	0.02075015	0.005195103	0.0101782	0.01139779	0.163743	0.201051	0.161074	0.14513	0.158216	0.170786	0.002196289	0.256305	0.257514	0.244615	0.241567	0.0652501	0.343021	0.908252	2.68348	3.120776
7350	-11617.58	-11667.13	49.54844	0.6473944	0.008976838	0.02794415	0.05443492	0.009138137	0.06653177	0.0004656919	0.0413339	0.003006123	0.01151006	0.01287393	0.01019218	0.06191556	0.03404316	0.03823077	0.02824008	0.1033383	0.02046923	0.0003493754	0.1001482	0.06694034	0.0183499	0.003191117	0.03279711	0.03859141	0.0209168	0.003941078	0.0890497	0.01956215	0.1044874	0.02927284	0.1014696	0.01058072	0.07284935	0.07382995	0.04715334	0.04045711	0.1801721	0.01045647	0.06182469	0.01462063	0.01139262	0.007424177	0.05389696	0.005221894	0.004681086	0.03867315	0.07520644	4.303238e-05	0.01142638	0.009184964	0.07839053	0.02899215	0.05870774	0.006533137	0.02144248	0.01323168	0.001683005	0.003722778	0.01576148	0.02684338	0.02977597	0.02302108	0.01788395	0.006130429	0.003408325	0.1785382	0.0238254	0.006127175	0.03743011	0.1007497	0.01595847	0.01049061	0.0163908	0.004873439	0.006452433	0.06044664	0.006309196	0.02610245	0.01829988	0.00394	0.0717929	0.01520749	0.03270383	0.01670793	0.01700758	0.01832308	0.05466057	0.01973418	0.05746536	0.02025597	0.01578085	0.02160098	0.1051324	0.02446163	0.008040585	0.007796756	0.01574072	0.161313	0.183126	0.158684	0.165302	0.163324	0.168251	0.002196289	0.251951	0.253139	0.240459	0.25445	0.0630075	0.337615	0.903698	2.69568	3.264682
