Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
320	-445.0752	-442.3964	-2.678851	0.002684616	0.2403355	0.2352577	0.171558	0.01035706	0.1772254	0.02970847	0.2178649	0.180119	0.253643	0.04986791	0.6166278	0.007470527	0.01241181	0.04869732	0.08867673	0.05353675	0.2390357	0.01883094	0.3655909	0.08845569	0.05634658	0.02963574	0.02132586	0.008714057	0.01051906	0.02891877	0.0933268	0.02302256	0.04866321	0.04115907	0.2005643	0.05504232	0.07213305	0.1144787	0.0275495	0.1229126	0.201412	0.107583	0.146819	0.155656	0.209098	0.179432	0.271073	0.245553	0.305225	0.17815	4.062268
330	-425.0331	-436.3963	11.36324	0.004273855	0.1576366	0.04218903	0.04412364	0.0142593	0.07294149	0.1648674	0.184033	0.09397085	0.321444	0.03995984	0.4919186	0.02890043	0.005083537	0.02808535	0.03845805	0.0936891	0.04965165	0.02174683	0.3335312	0.05633497	0.05065954	0.0711001	0.02563673	0.03944441	0.01109936	0.02616267	0.1958396	0.04908907	0.05100754	0.0263074	0.1593693	0.01799275	0.02669864	0.0176694	0.06358675	0.06587552	0.220388	0.124058	0.151047	0.1119	0.351262	0.0413452	0.274601	0.306038	0.309198	0.110163	3.184637
340	-430.1373	-437.6283	7.491001	0.008898229	0.1511484	0.09437768	0.06497184	0.003672036	0.03845644	0.1380129	0.1345567	0.1461378	0.260958	0.04441111	0.4239372	0.03889809	0.01405923	0.02497742	0.03474686	0.04881848	0.03129612	0.03588414	0.3656441	0.02443044	0.0732482	0.07166569	0.05646849	0.02263235	0.01707067	0.10887	0.1783977	0.01658224	0.03930828	0.06240982	0.2379034	0.03623851	0.1150196	0.05607927	0.06503172	0.141433	0.178462	0.124962	0.129106	0.182279	0.312627	0.0725643	0.224188	0.33565	0.325366	0.114795	3.426652
350	-442.971	-446.7607	3.789717	0.03174915	0.318115	0.04985919	0.03355693	0.01136277	0.04315149	0.2255547	0.1871477	0.09292237	0.4373488	0.06194386	0.4719911	0.02283311	0.004977248	0.04517957	0.05624625	0.0605239	0.07604627	0.02852587	0.2510427	0.04207117	0.02634689	0.07632289	0.04475562	0.05024013	0.01237098	0.02785376	0.1148124	0.01465996	0.03528516	0.1565522	0.241077	0.05850351	0.03999576	0.01601923	0.07503521	0.1160023	0.141632	0.0885771	0.112276	0.185787	0.382861	0.0888664	0.225168	0.209042	0.394069	0.171721	3.657982
360	-437.1972	-444.3993	7.20205	0.07212309	0.2330028	0.04916167	0.01671073	0.02294115	0.03456862	0.1648757	0.1614019	0.09390113	0.4068919	0.03882495	0.2002879	0.05615766	0.004731577	0.08540674	0.05441455	0.05312804	0.04368664	0.03333299	0.2391299	0.02915168	0.03312714	0.171354	0.06608193	0.05316064	0.005229785	0.05887559	0.02708881	0.02769007	0.02730413	0.1461789	0.3904879	0.1256728	0.04018475	0.02305663	0.05336681	0.1020202	0.185425	0.113926	0.0807806	0.182745	0.22921	0.207913	0.226887	0.355785	0.263595	0.153733	3.444711
370	-436.4294	-443.2798	6.850321	0.03636964	0.2565891	0.06032784	0.01107053	0.005858368	0.04298692	0.1137114	0.08051932	0.1817963	0.2795653	0.1275456	0.3214081	0.1153159	0.001522713	0.06638363	0.06786341	0.01844256	0.1254796	0.02060089	0.2472862	0.02623312	0.02239875	0.05955771	0.0602432	0.1458566	0.0341203	0.07113439	0.1063696	0.0413359	0.00751918	0.0771452	0.2185642	0.03261433	0.02926607	0.06976768	0.07892823	0.2049967	0.249669	0.106692	0.123897	0.156471	0.214656	0.148615	0.274821	0.261841	0.292656	0.170682	3.466695
380	-423.9238	-432.54	8.616231	0.1076554	0.08500839	0.1044361	0.003686024	0.01152392	0.04692935	0.1765533	0.1257302	0.1814363	0.2287223	0.08126053	0.5197587	0.05408451	0.001308929	0.05386226	0.03307576	0.0201912	0.128068	0.01519129	0.2535165	0.04622383	0.0127432	0.1226227	0.03197529	0.0764945	0.1408685	0.09972132	0.06652327	0.09059109	0.006396609	0.0570437	0.1041388	0.027082	0.06673975	0.0540511	0.01425519	0.1068554	0.203081	0.070694	0.119063	0.150951	0.378528	0.0776835	0.223675	0.264763	0.372644	0.138917	3.356325
390	-439.777	-439.9533	0.1762906	0.1034608	0.06325106	0.1409274	0.01467664	0.06063763	0.2013469	0.2192429	0.08442232	0.2259474	0.2917859	0.1733893	0.4261479	0.03661136	0.001335229	0.08632253	0.01840587	0.04935564	0.04679766	0.0102283	0.3015045	0.06974066	0.05179661	0.1545215	0.07812435	0.1457145	0.1062905	0.06646615	0.03362968	0.1168061	0.002773067	0.0747927	0.07059568	0.02523369	0.1166849	0.04005773	0.02042804	0.1543684	0.249147	0.131398	0.0859482	0.125774	0.248432	0.1593	0.226175	0.330029	0.282445	0.161351	3.883821
400	-451.9818	-452.3193	0.3375658	0.0329234	0.04207167	0.05392303	0.01072344	0.02876057	0.07075721	0.1364532	0.06653477	0.185625	0.1643402	0.05403818	0.3622911	0.03136512	0.002072286	0.05435569	0.008555583	0.06030941	0.05616323	0.006880973	0.2374872	0.1226736	0.02253708	0.2022899	0.1450863	0.1881276	0.3629025	0.1753874	0.036566	0.06398822	0.002663485	0.1748026	0.1066666	0.05879784	0.1890363	0.06843583	0.04518831	0.242961	0.129013	0.176506	0.123456	0.129058	0.344638	0.0973285	0.232147	0.310059	0.299413	0.15838	3.873742
410	-442.681	-446.2677	3.586642	0.08397181	0.1954937	0.1055842	0.005192805	0.01295163	0.2887874	0.06140523	0.05493257	0.07521104	0.1444799	0.1131808	0.3414239	0.04770535	0.0019275	0.06024331	0.04043427	0.07635835	0.1071588	0.00904425	0.5966606	0.1578606	0.009925603	0.04880731	0.105076	0.1328781	0.06088572	0.1443067	0.007312399	0.1270199	0.0005243263	0.07875004	0.0744198	0.04187261	0.05910489	0.04237526	0.09133959	0.06606816	0.189915	0.211923	0.0944423	0.13227	0.262881	0.108569	0.194763	0.312895	0.33997	0.152372	3.670674
420	-438.943	-444.1483	5.205316	0.109798	0.1546987	0.127336	0.005802688	0.007223471	0.1315046	0.123692	0.1351716	0.1506296	0.1808815	0.2518533	0.3044734	0.01337051	0.0009098283	0.1057925	0.03994445	0.06552192	0.1965946	0.01529218	0.339448	0.06923979	0.0130631	0.07642256	0.02189839	0.167985	0.03487289	0.1223772	0.0052183	0.0910179	0.0006174365	0.0630933	0.05385907	0.02046509	0.1442871	0.03720559	0.06908647	0.1188591	0.249687	0.150141	0.109494	0.145945	0.262578	0.0821538	0.207923	0.305068	0.347376	0.139632	3.569507
