Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
310	-1424.795	-1424.823	0.02863312	0.2904178	0.187159	0.0256621	0.1026434	0.02676571	0.001707672	0.08495148	0.2646587	0.152688	0.01526003	0.1161575	0.03378341	0.07500544	0.02806087	0.06050356	0.07941478	0.01456195	0.01730467	0.1132512	0.01411051	0.07681985	0.3151658	0.215204	0.05344576	0.1217488	0.01651161	0.07310441	0.04071905	0.2080406	0.005052291	0.3000674	0.1176915	0.06282591	0.06607333	0.3777948	0.1063316	0.03238546	0.153793	0.155914	0.156866	0.171213	0.167556	0.194658	0.299736	0.253539	0.229442	0.217282	3.89305
320	-1434.105	-1429.3	-4.804293	0.4049691	0.1939592	0.01758417	0.2060138	0.01452692	0.004458171	0.07019091	0.257073	0.08238994	0.05093246	0.177835	0.04044884	0.08174015	0.05518194	0.04153081	0.07665045	0.02747091	0.007997121	0.07547337	0.009082607	0.1433193	0.3616421	0.2212614	0.02712779	0.08264008	0.03606126	0.06030971	0.02533467	0.2915277	0.008816858	0.3125651	0.07351418	0.1540519	0.03577806	0.2671704	0.1496228	0.04885578	0.147899	0.186417	0.150855	0.166496	0.161135	0.187198	0.262107	0.262397	0.237458	0.238038	4.195108
330	-1434.148	-1432.946	-1.201872	0.3195778	0.1824548	0.01758012	0.1537836	0.01528623	0.007033279	0.07027404	0.3031702	0.04462472	0.04666282	0.1677357	0.01139797	0.08053386	0.05891461	0.08007447	0.05108584	0.04104676	0.01802785	0.0570619	0.01749485	0.05223296	0.4094092	0.1521006	0.0115838	0.1109641	0.02302677	0.05089942	0.01455794	0.2005983	0.004667727	0.3345941	0.1641752	0.06828378	0.06422982	0.4500488	0.09986657	0.0148961	0.171558	0.175831	0.174987	0.163555	0.140911	0.173158	0.270029	0.26127	0.231685	0.237015	3.969957
340	-1432.142	-1433.878	1.73693	0.2698723	0.1916762	0.01798929	0.1571134	0.01140635	0.009373611	0.05157862	0.3219964	0.1031525	0.06463789	0.06372573	0.02041681	0.1175726	0.04091018	0.08255581	0.0611939	0.02693504	0.03062944	0.03981423	0.009251693	0.1032689	0.2830643	0.1688863	0.005591544	0.1034002	0.06134057	0.1184829	0.01173006	0.1874143	0.004787912	0.1537945	0.1286792	0.06161737	0.09108634	0.4978215	0.07793569	0.03557796	0.171783	0.181571	0.175216	0.16377	0.134275	0.173385	0.264073	0.246292	0.266207	0.223428	3.786281
350	-1434.886	-1427.287	-7.5991	0.3229918	0.2338507	0.03554416	0.1517068	0.008300972	0.01987149	0.1114475	0.2422592	0.1022407	0.03389164	0.1977403	0.05493922	0.09704931	0.06668869	0.07410622	0.1223945	0.08810511	0.0952037	0.02892049	0.009483457	0.1331314	0.2336578	0.2248559	0.01844541	0.1003255	0.1235313	0.09311856	0.006756823	0.2453423	0.003110307	0.4887507	0.1264283	0.0275702	0.04956448	0.2583402	0.12692	0.01319816	0.178954	0.189151	0.182531	0.141413	0.127327	0.180623	0.273617	0.260206	0.204165	0.262012	4.369783
360	-1428.349	-1431.704	3.354827	0.3649149	0.1752099	0.009320168	0.1370508	0.004680432	0.02833405	0.09277036	0.2081711	0.1161559	0.05945388	0.162108	0.03141503	0.05692082	0.01876041	0.06005274	0.0802977	0.04434126	0.03941685	0.01878579	0.006767352	0.07384231	0.207941	0.2013212	0.05583514	0.1100976	0.1104429	0.08502153	0.01075032	0.1414986	0.003448453	0.2924784	0.1626075	0.07452348	0.03641993	0.2703461	0.1070876	0.02657333	0.116671	0.221332	0.203863	0.118341	0.146213	0.19358	0.264223	0.313179	0.197154	0.225444	3.685163
370	-1427.919	-1432.891	4.971485	0.3587277	0.1172493	0.01899854	0.1047047	0.004766055	0.01535828	0.07521723	0.1222715	0.1270837	0.05155976	0.1617415	0.02445597	0.04318137	0.02577694	0.08076235	0.1000394	0.05398708	0.04683209	0.02976396	0.01996513	0.09808912	0.2946905	0.3053028	0.03348024	0.05386025	0.02321739	0.09711092	0.007041256	0.1769486	0.004882024	0.3439958	0.1123984	0.07943073	0.0257698	0.2313092	0.1093453	0.004806828	0.131097	0.240089	0.162716	0.161291	0.116569	0.188238	0.239305	0.318292	0.221601	0.220802	3.584122
380	-1427.12	-1429.864	2.743837	0.3467328	0.1504876	0.02198674	0.1866407	0.005479357	0.01809766	0.05844809	0.1577011	0.1193392	0.04688742	0.1150549	0.02267134	0.07891894	0.01566798	0.03046645	0.1193393	0.0218827	0.07597474	0.01487739	0.005204568	0.1327429	0.2442338	0.1573168	0.007645225	0.09769097	0.0270381	0.1766712	0.005150289	0.2699372	0.02299661	0.2920385	0.101533	0.06661006	0.04154925	0.3185228	0.1357777	0.01403652	0.144838	0.276543	0.17273	0.12607	0.0799959	0.199823	0.236501	0.314562	0.202261	0.246677	3.72335
390	-1430.48	-1426.691	-3.789337	0.2833774	0.1773469	0.01067076	0.09341894	0.007153531	0.01736739	0.07457291	0.190877	0.110192	0.05000964	0.0779364	0.01861953	0.1242024	0.008446099	0.1153227	0.1241103	0.02116234	0.06015141	0.06658735	0.004427795	0.09080398	0.3105772	0.2135182	0.005842025	0.1025888	0.06482542	0.1389831	0.01611273	0.293997	0.07614367	0.4007815	0.167952	0.1008184	0.03107039	0.2932923	0.1801911	0.008222626	0.127051	0.205373	0.151517	0.147479	0.198029	0.170551	0.238435	0.317135	0.21642	0.22801	4.131673
400	-1414.545	-1421.749	7.203888	0.3366747	0.1195937	0.008866309	0.1185619	0.007740863	0.007306071	0.06526398	0.2114153	0.09173606	0.03722522	0.1103193	0.04416859	0.05546961	0.008912807	0.05988446	0.1005973	0.02387247	0.07037878	0.05896456	0.005648939	0.09734904	0.1982994	0.213484	0.01181886	0.09703626	0.008862115	0.1304763	0.004322905	0.1680158	0.05343385	0.3474701	0.1196111	0.05858548	0.05051466	0.2417693	0.08557828	0.01536829	0.155612	0.191378	0.185579	0.180633	0.108609	0.178189	0.2624	0.271208	0.227115	0.239277	3.444597
