Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
310	-430.3978	-478.5022	48.10438	0.008325898	0.02179879	0.03456503	0.0003065164	0.004645006	0.008053526	0.01614737	0.02258901	0.06244045	0.04100486	0.01387786	0.1326911	0.00959043	0.00172477	0.05879168	0.008908301	0.01762954	0.04886013	0.0002611327	0.03680363	0.02129582	0.02150466	0.01063281	0.02025843	0.02702215	0.03098981	0.01138619	0.00884664	0.04921608	0.009060548	0.02401194	0.005774533	0.02038976	0.04256119	0.00615969	0.02200568	0.008184753	0.246583	0.122606	0.118858	0.141632	0.271627	0.0986929	0.251101	0.348165	0.256274	0.14446	0.8883157
320	-420.8899	-470.3684	49.47853	0.004059854	0.0262404	0.01098091	0.0005939367	0.01037238	0.04197837	0.02232569	0.03229352	0.04789524	0.07465894	0.03016337	0.1112519	0.006578238	0.00346651	0.02056922	0.0104658	0.01155147	0.03694299	0.0006064956	0.05620866	0.004482149	0.01165199	0.0186978	0.006167486	0.01041877	0.0116811	0.0124022	0.005958867	0.02900291	0.005475118	0.01940912	0.006578297	0.02062099	0.04013376	0.01394509	0.01025821	0.01634398	0.269534	0.171804	0.139447	0.106181	0.165404	0.147631	0.222121	0.309507	0.304131	0.16424	0.8024317
330	-425.5647	-473.5649	48.00017	0.009800951	0.02108992	0.01564549	0.0002721283	0.01201824	0.02466976	0.009171166	0.03133394	0.06245043	0.03665411	0.04863404	0.08848775	0.003565981	0.01214626	0.01863136	0.02785734	0.01089832	0.03354486	0.008092577	0.08628847	0.003403404	0.01932609	0.04307328	0.006097183	0.04265763	0.01339629	0.005787453	0.002856182	0.04153502	0.02635021	0.02053544	0.01004762	0.01448882	0.02352824	0.02521273	0.004954718	0.03032585	0.181293	0.113677	0.189171	0.119534	0.308506	0.0878194	0.276524	0.313741	0.293041	0.116694	0.8948293
340	-429.9085	-478.0908	48.18233	0.01800405	0.03330128	0.0182988	0.0006414104	0.007382601	0.0127912	0.03090683	0.046825	0.08492531	0.0365615	0.01950996	0.07906753	0.004536398	0.02328895	0.02689846	0.005980884	0.009179057	0.03831979	0.004487077	0.09658334	0.003591471	0.02239998	0.02251341	0.007045982	0.04244199	0.01007101	0.004630006	0.003412974	0.007580935	0.01652443	0.01583378	0.0105386	0.01578525	0.0276311	0.009554852	0.002030777	0.06436828	0.16482	0.0873087	0.250451	0.0918074	0.256648	0.148965	0.241391	0.333331	0.255452	0.169826	0.8834442
350	-430.8082	-477.5718	46.76354	0.01354908	0.02756294	0.03573638	0.0004927948	0.01105348	0.008284044	0.04044327	0.05107718	0.03310645	0.07704097	0.02582609	0.1025839	0.01515828	0.01276515	0.02174884	0.006149117	0.002325477	0.02556347	0.01243309	0.1369481	0.00268182	0.02513875	0.003454769	0.01508328	0.03710776	0.01476599	0.009161675	0.003133206	0.01288385	0.01379232	0.02157096	0.01062301	0.007744027	0.03693582	0.04158938	0.001976899	0.05462699	0.11192	0.084512	0.312109	0.132476	0.278319	0.0806635	0.23228	0.320749	0.283555	0.163416	0.9721186
360	-430.4883	-477.8	47.3117	0.02494573	0.04567464	0.02466296	0.0003928852	0.01071691	0.01013149	0.03186742	0.02659238	0.02592912	0.09260255	0.01133465	0.08767896	0.005257592	0.02624224	0.01258082	0.009383512	0.006649047	0.07037139	0.0210639	0.08226072	0.008025904	0.01608083	0.01166607	0.00453332	0.04416383	0.005824853	0.007849205	0.0004912514	0.02278563	0.003733081	0.03382286	0.01660782	0.005092186	0.0487806	0.04799714	0.001734996	0.03232974	0.173664	0.0881005	0.19052	0.0654194	0.309395	0.172901	0.23228	0.320749	0.283555	0.163416	0.9378582
370	-426.7265	-476.1187	49.39223	0.0128734	0.05958946	0.008709609	0.0001086332	0.01246905	0.01186	0.04444967	0.02847328	0.01790775	0.1153657	0.004975164	0.04375049	0.009490539	0.02449849	0.01211044	0.009944578	0.004032256	0.03368346	0.009887086	0.07109095	0.002562768	0.01693687	0.02704499	0.01252042	0.05810563	0.002775883	0.02557508	0.001509276	0.03144274	0.001194514	0.02146796	0.005314971	0.003684237	0.02492789	0.0231019	0.001877301	0.0125126	0.12922	0.125228	0.249921	0.123619	0.257728	0.114284	0.235602	0.337373	0.301103	0.125922	0.807825
380	-430.8836	-481.3627	50.47914	0.008208242	0.01799514	0.02115466	6.887834e-05	0.01562921	0.01276682	0.04647292	0.01602524	0.01683283	0.1015156	0.003162767	0.04636202	0.004424023	0.01425511	0.02012432	0.02209025	0.01062926	0.02074109	0.01533576	0.04737202	0.0007201099	0.02036229	0.02942229	0.01470727	0.01838889	0.002434582	0.04462276	0.001904505	0.02955676	0.002003392	0.005917465	0.007590251	0.007325498	0.02151951	0.00932729	0.00666385	0.05626061	0.157129	0.0874907	0.14153	0.24892	0.295123	0.0698065	0.307312	0.293388	0.287481	0.111819	0.7398935
390	-425.9547	-473.9616	48.00687	0.01264886	0.01976582	0.03960046	6.852878e-05	0.02947467	0.03111094	0.015762	0.02297128	0.04093598	0.1149847	0.004879338	0.1115302	0.01189775	0.01489516	0.004521743	0.007564018	0.02320863	0.05505772	0.006839703	0.07825652	0.0003044208	0.01657971	0.02205409	0.01462236	0.01453774	0.001434437	0.04521723	0.0008668027	0.02742976	0.00251936	0.01033464	0.0141959	0.0141369	0.02482188	0.006469891	0.00174112	0.03117008	0.146581	0.0735068	0.182075	0.206247	0.283153	0.108438	0.310748	0.291525	0.254425	0.143302	0.8944104
400	-424.2409	-472.8135	48.57256	0.01140233	0.03427796	0.02749348	2.964953e-05	0.03059972	0.05255634	0.006572947	0.04337421	0.02872279	0.08511843	0.01467804	0.07761724	0.01075216	0.0158591	0.0176578	0.01413006	0.03849136	0.03828064	0.02406119	0.08325861	0.000422091	0.01665296	0.009072751	0.02059668	0.01823403	0.0007158366	0.01420401	0.003247663	0.02140391	0.001113793	0.02615694	0.02336921	0.01871603	0.01860298	0.003915031	0.0009117198	0.006784656	0.136672	0.152055	0.128069	0.145414	0.334122	0.103668	0.288767	0.343658	0.262544	0.105031	0.8590543
