Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-1290.723	-1278.747	-11.97542	0.1169654	0.09113073	0.1418688	0.01267031	0.01452882	0.2412014	0.13956	0.03947271	0.04416326	0.05059045	0.003133283	0.1568156	0.240668	0.1616252	0.3164793	0.04239721	0.3887664	0.08210022	0.02600026	0.05208077	0.4503027	1.331965e-05	0.03364279	0.02862404	0.06520363	0.3463201	0.1113495	0.02830773	0.1122644	0.4737685	0.04871818	0.3328867	0.07573163	0.001046896	0.007333828	0.128768	0.03680322	0.228642	0.186977	0.119564	0.188359	0.0941599	0.182298	0.321737	0.127639	0.246722	0.303902	4.643303
310	-1285.68	-1279.282	-6.397981	0.08084249	0.1000774	0.2041307	0.01029031	0.01864008	0.1331578	0.1281734	0.05770137	0.02595548	0.04425969	0.004999708	0.07822981	0.1876719	0.0842514	0.2173748	0.06733417	0.3667441	0.04356403	0.01442131	0.02462549	0.3446881	2.628341e-05	0.0235283	0.02241071	0.1416169	0.3077607	0.1556734	0.04438168	0.09468298	0.4950893	0.04436901	0.3294149	0.1746847	0.004255592	0.0376505	0.1629424	0.01909261	0.208979	0.20354	0.150187	0.17509	0.0875265	0.174678	0.318679	0.102468	0.244377	0.334476	4.294713
320	-1289.928	-1280.191	-9.737736	0.125601	0.07098443	0.1807838	0.02044809	0.005263236	0.1825325	0.2581182	0.06665801	0.04203163	0.07037491	0.004897619	0.1234159	0.2880804	0.1065741	0.3277039	0.04180656	0.3667441	0.08345666	0.01511184	0.04544577	0.2218007	6.096349e-05	0.03547341	0.0105581	0.1513488	0.4237166	0.1251835	0.04824859	0.04034445	0.3279767	0.03470614	0.3010117	0.1499059	0.007297519	0.02954151	0.1594082	0.01083279	0.232313	0.212511	0.156807	0.168944	0.0631791	0.166246	0.332406	0.106881	0.254903	0.30581	4.503448
330	-1292.688	-1286.752	-5.935796	0.08750718	0.09025379	0.2078314	0.009178968	0.02000271	0.1297579	0.1139504	0.05367706	0.08867236	0.0390952	0.01603902	0.1380945	0.1991052	0.05391713	0.2989915	0.03675773	0.296026	0.0416209	0.01953846	0.01635321	0.3496763	0.0002640566	0.03465019	0.008448988	0.0745752	0.2959992	0.09240072	0.04465619	0.05163762	0.4452201	0.07342392	0.42148	0.1029864	0.02285772	0.115752	0.1582773	0.0171503	0.255252	0.233495	0.17229	0.119745	0.0631473	0.15607	0.239616	0.132579	0.31619	0.311615	4.265827
340	-1294.833	-1281.16	-13.67365	0.1379891	0.0560123	0.2375275	0.0219248	0.01808057	0.1377332	0.1610601	0.05509866	0.07702938	0.06158193	0.01209199	0.1365153	0.1510702	0.1797124	0.318305	0.02411034	0.4504212	0.07371127	0.01895736	0.04646978	0.3884896	0.0002036537	0.1213372	0.007784353	0.1851183	0.3510567	0.1209783	0.02616598	0.07316781	0.3023013	0.03170144	0.5376772	0.0782396	0.02506464	0.05892851	0.04927899	0.01654706	0.286034	0.197851	0.153775	0.134186	0.0532632	0.174892	0.29101	0.122535	0.292235	0.294221	4.749443
350	-1295.249	-1289.184	-6.065752	0.08930532	0.05825166	0.2951592	0.01142717	0.0082127	0.2108501	0.1493708	0.06698592	0.04293739	0.04610525	0.01632203	0.1360856	0.2268095	0.1891051	0.2362952	0.02570441	0.295194	0.0223318	0.01363982	0.04192267	0.2211186	0.0001171708	0.02064426	0.03883317	0.1223282	0.4907016	0.06648917	0.03720935	0.07767775	0.2497902	0.08167636	0.3334856	0.09566104	0.02506015	0.06663862	0.132913	0.03158931	0.244849	0.169363	0.131634	0.167393	0.109617	0.177146	0.317828	0.0854754	0.31651	0.280187	4.273949
360	-1286.595	-1278.089	-8.50601	0.08714631	0.07159869	0.2772564	0.007982106	0.01316212	0.1826882	0.2018805	0.08019118	0.04498184	0.06398877	0.01828656	0.07512	0.2364887	0.0969978	0.2443478	0.05801019	0.3022398	0.03857301	0.0479146	0.02819751	0.4147335	0.00078662	0.01764246	0.03892146	0.09884441	0.4367871	0.1054341	0.01067408	0.01997901	0.3360058	0.06232528	0.3162676	0.07247669	0.01528279	0.09796926	0.1377736	0.06750948	0.271818	0.18529	0.179149	0.121097	0.0488415	0.193805	0.334289	0.125258	0.293029	0.247424	4.426465
370	-1300.746	-1282.554	-18.19177	0.1311039	0.03806549	0.2690471	0.002936759	0.006351892	0.2192603	0.07690289	0.1109245	0.05957198	0.1041997	0.03381447	0.2278091	0.2335391	0.07754433	0.3221488	0.02828707	0.3794513	0.05956733	0.04041016	0.02536762	0.4328721	0.001883564	0.04702409	0.04294759	0.1905119	0.4666046	0.1531953	0.03381559	0.02717449	0.2889593	0.104499	0.3634283	0.09592104	0.06101371	0.09193237	0.06554097	0.1181979	0.230195	0.203765	0.155906	0.16468	0.081326	0.164128	0.326555	0.12236	0.309385	0.2417	5.031826
380	-1291.813	-1283.012	-8.800533	0.09395527	0.03980608	0.4017309	0.005604706	0.008343336	0.128931	0.1008237	0.03376524	0.06560297	0.04400212	0.02077697	0.1614826	0.2213312	0.06926147	0.4167886	0.06538128	0.2811636	0.036925	0.01063782	0.05538105	0.2798943	0.002819888	0.02103756	0.03075927	0.1300951	0.4140734	0.05395798	0.02230191	0.03300754	0.3724649	0.06217535	0.4100798	0.0608276	0.04021655	0.09858058	0.1102415	0.04064488	0.207607	0.186806	0.220749	0.0942932	0.122735	0.167809	0.326101	0.123581	0.308955	0.241364	4.444873
390	-1298.003	-1291.475	-6.528591	0.0873543	0.0261381	0.3081066	0.007055185	0.007205294	0.09461169	0.151542	0.03364956	0.0432524	0.1165863	0.03639243	0.1984006	0.1539249	0.1105804	0.2657357	0.04348278	0.5240645	0.01928945	0.03287507	0.03713409	0.3831171	0.002883865	0.02988279	0.06040943	0.08221671	0.3458988	0.07234747	0.02868486	0.03074545	0.2524176	0.06637233	0.2767797	0.1061975	0.1173898	0.02866091	0.1042896	0.01720132	0.195282	0.181026	0.239512	0.101729	0.0947169	0.187735	0.324261	0.128527	0.307211	0.240001	4.302877
