Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-855.6655	-883.4168	27.75129	0.1099139	0.006761462	0.1231784	0.006977365	0.01825547	0.0105417	0.01836236	0.04881638	0.06439205	0.01703654	0.1562058	0.1391964	0.1313818	0.08356456	0.005798767	0.04191819	0.01687767	0.01344387	0.1318557	0.0847748	0.02168665	0.0121747	0.07976034	0.07833272	0.02826358	0.02771747	0.02231112	0.04059445	0.09889456	0.05260448	0.03559757	0.1870019	0.1206908	0.01055183	0.06483659	0.02627823	0.02383395	0.289026	0.082112	0.26938	0.0703442	0.0610578	0.22808	0.251352	0.2558	0.222904	0.269944	2.160384
310	-857.8479	-883.5186	25.67066	0.03224248	0.01237075	0.1465527	0.002489666	0.01521622	0.002971776	0.03732411	0.03208927	0.08305657	0.01931275	0.1051264	0.1155061	0.1619713	0.08931429	0.02141711	0.08947278	0.01446314	0.06396951	0.079398	0.06500406	0.02259064	0.0328256	0.06539365	0.08427164	0.033539	0.06283815	0.01407682	0.04052279	0.09753192	0.07058245	0.01836855	0.1913326	0.1433293	0.01983587	0.1068483	0.05625924	0.0410076	0.343105	0.1262	0.166095	0.0760737	0.0780519	0.210474	0.234304	0.240976	0.273147	0.251573	2.290423
320	-848.8711	-879.2875	30.41638	0.0547994	0.01523551	0.07689341	0.00278052	0.009289251	0.002322972	0.08340716	0.01902289	0.04523223	0.02295762	0.1354086	0.07927516	0.1389775	0.07309584	0.02275907	0.06279192	0.004951961	0.02933995	0.07723327	0.05083881	0.01526229	0.02053757	0.05005296	0.1120431	0.01203283	0.02178292	0.02049464	0.03238841	0.1053783	0.09332811	0.01466541	0.2051466	0.1384463	0.02122079	0.04922756	0.04512952	0.03006571	0.257808	0.152595	0.196884	0.0798487	0.0604904	0.252373	0.299815	0.220359	0.249777	0.230049	1.993816
330	-843.7015	-877.8726	34.17103	0.04568994	0.02001518	0.06539483	0.01343095	0.001516896	0.009132044	0.07755387	0.02127115	0.06334178	0.02417231	0.1260841	0.07585198	0.1410934	0.04468327	0.01939202	0.02797742	0.002661879	0.03226547	0.06968596	0.0602285	0.02138732	0.007324562	0.04311944	0.02508987	0.03086878	0.01539041	0.01264456	0.04595473	0.09171319	0.07136674	0.01337543	0.1250361	0.1050807	0.004761406	0.1227632	0.05879929	0.02303173	0.328036	0.141254	0.138106	0.108181	0.0581546	0.226268	0.221178	0.272398	0.222047	0.284377	1.75915
340	-847.2547	-881.7365	34.48185	0.02141689	0.009492334	0.06050258	0.007875921	0.0008183387	0.004393462	0.02974938	0.01955342	0.05064631	0.02142754	0.1003249	0.07224043	0.08723108	0.09508845	0.01576161	0.1022911	0.004888212	0.01832038	0.1526713	0.1009252	0.01698373	0.004971601	0.05087683	0.02142813	0.04305421	0.05033531	0.009690127	0.02404823	0.06755561	0.06215583	0.02056687	0.1037191	0.1698432	0.005571505	0.05087488	0.03219042	0.03023968	0.280396	0.146233	0.140115	0.123002	0.0529877	0.257267	0.323017	0.221222	0.19243	0.263331	1.739724
350	-846.9549	-880.4527	33.49781	0.04622202	0.006308636	0.1239558	0.01308985	0.001218411	0.005595974	0.04036486	0.01568367	0.07428911	0.01984038	0.0845943	0.06304088	0.09528195	0.09072892	0.01844278	0.05262908	0.002872593	0.02176059	0.1001264	0.04237091	0.01352052	0.007519128	0.04722838	0.03844056	0.04177304	0.02354499	0.04370576	0.0174405	0.07912842	0.112916	0.04417785	0.0914866	0.1994143	0.009969802	0.0530547	0.02866555	0.03082319	0.305457	0.105367	0.163961	0.0872298	0.0577238	0.280261	0.228065	0.254374	0.269302	0.248258	1.801226
360	-845.1202	-877.4331	32.31288	0.05520535	0.002902396	0.0624315	0.005617015	0.001019493	0.004851537	0.01393745	0.01072522	0.06124519	0.04872711	0.1257027	0.08653183	0.08942079	0.07492087	0.004618237	0.07252864	0.003198883	0.01840444	0.09441379	0.03325916	0.03075495	0.01492874	0.04234334	0.1249891	0.007575433	0.03563049	0.03857584	0.02214091	0.1076206	0.1166873	0.04610323	0.1681651	0.1286398	0.007303395	0.05991385	0.02017929	0.03407167	0.303232	0.187354	0.181347	0.0928847	0.0549906	0.180192	0.250655	0.271694	0.198064	0.279587	1.875285
370	-845.879	-882.3734	36.4944	0.04106244	0.005976379	0.06462481	0.005272021	0.0009949082	0.009948951	0.03150357	0.01083561	0.061408	0.03379413	0.1515957	0.06486689	0.1245676	0.0321281	0.004362455	0.06157287	0.01113116	0.01628966	0.03904098	0.06821502	0.006162904	0.02787858	0.06982805	0.05789359	0.01852735	0.02401403	0.04538169	0.01824555	0.06832151	0.07956339	0.07161827	0.06775892	0.09635082	0.01085043	0.06447523	0.01118323	0.03669499	0.320056	0.142248	0.206192	0.0898314	0.0679682	0.173704	0.262082	0.204806	0.240778	0.292334	1.61394
380	-852.0332	-886.2093	34.1761	0.05514794	0.02473463	0.119943	0.009158131	0.001463716	0.006882543	0.03191588	0.04791237	0.04273335	0.02542645	0.07420932	0.0413582	0.09738419	0.03369198	0.003362448	0.04589744	0.01185401	0.01827944	0.06312583	0.0385439	0.01726473	0.07411571	0.1090111	0.0801474	0.02670648	0.01356928	0.03726964	0.05917084	0.06362745	0.0517701	0.03977799	0.1055404	0.1293385	0.01022637	0.08713303	0.02739854	0.03374091	0.206153	0.129766	0.222806	0.145926	0.0790759	0.216274	0.235691	0.263937	0.248104	0.252269	1.758833
390	-844.2155	-879.1896	34.9741	0.04612609	0.06876261	0.08265819	0.009034006	0.002043778	0.04239873	0.02650616	0.02654016	0.03256507	0.008072465	0.1305467	0.03693802	0.09080039	0.008221146	0.004417092	0.03436193	0.002997236	0.0186809	0.07920988	0.03707536	0.0185284	0.08645502	0.05762341	0.02276634	0.01871438	0.02867562	0.03042357	0.01493776	0.08324374	0.09282658	0.0249167	0.09396866	0.141013	0.0564125	0.04591087	0.02684201	0.07774423	0.295061	0.137118	0.165271	0.154193	0.0535295	0.194827	0.266298	0.235035	0.220936	0.277731	1.708959
